ampl.tab 1 2
I	p	tilteddistribution
125	0.002925748409561301	0.0030853115045040304
126	0.002914115169018557	0.003074344575149707
127	0.002902619600859504	0.003063502348181368
128	0.0028912590108840217	0.0030527824414331157
129	0.002880030778133223	0.0030421825364355636
130	0.0028689323523492564	0.0030317003762349195
131	0.0028579612515419713	0.0030213337633026604
132	0.0028471150596571606	0.003011080557531532
133	0.0028363914243414155	0.0030009386743136196
134	0.0028257880547988925	0.0029909060826965503
135	0.002815302719735561	0.0029809808036141395
136	0.002804933245386744	0.0029711609081879324
137	0.0027946775136239873	0.0029614445160963242
138	0.002784533460137521	0.0029518297940080837
139	0.002774499072690771	0.00294231495407735
140	0.0027645723894435545	0.002932898252497208
141	0.0027547514973408206	0.002923577988109243
142	0.0027450345305638875	0.0029143525010664594
143	0.0027354196690413703	0.0029052201715472157
144	0.002725905137017069	0.0028961794185178888
145	0.0027164892016722877	0.0028872286985420843
146	0.002707170171800125	0.0028783665046343294
147	0.0026979463965294665	0.0028695913651563473
148	0.0026888162640964644	0.0028609018427540106
149	0.002679778200661454	0.0028522965333332333
150	0.002670830669169314	0.0028437740650731403
151	0.002661972168251408	0.0028353330974748964
152	0.0026532012311673296	0.0028269723204447012
153	0.002644516424784743	0.0028186904534095057
154	0.0026359163485957255	0.0028104862444640853
155	0.002627399633768069	0.0028023584695481525
156	0.002618964942230078	0.002794305931652259
157	0.0026106109657874875	0.0027863274600513524
158	0.0026023364252711644	0.0027784219095647843
159	0.002594140069714346	0.002770588159841764
160	0.0025860206755581915	0.0027628251146711797
161	0.0025779770458845283	0.002755131701314846
162	0.0025700080096746855	0.0027475068698632203
163	0.002562112421093369	0.002739949592612715
164	0.002554289158796591	0.0027324588634637177
165	0.0025465371252627123	0.0027250336973385822
166	0.0025388552461456703	0.0027176731296187162
167	0.0025312424696495484	0.0027103762156001072
168	0.0025236977659236536	0.002703142029966534
169	0.002516220126477295	0.002695969666279809
170	0.002508808563613543	0.002688858236486347
171	0.00250146210988122	0.0026818068704395626
172	0.002494179817544436	0.0026748147154373515
173	0.0024869607580690137	0.002667880935774191
174	0.0024798040216251873	0.0026610047123073184
175	0.002472708716605924	0.0026541852420363726
176	0.002465673969160349	0.0026474217376961195
177	0.0024586989227416644	0.002640713427361694
178	0.0024517827376690786	0.002634059554065961
179	0.002444924590703198	0.0026274593754285077
180	0.002438123674634418	0.0026209121632958963
181	0.0024313791978838404	0.0026144172033927137
182	0.002424690384116266	0.002607973794983106
183	0.0024180564718648276	0.002601581250542358
184	0.0024114767141668767	0.002595238895438209
185	0.0024049503782106888	0.0025889460676215346
186	0.00239847674499264	0.002582702117326076
187	0.002392055108984484	0.002576506406776912
188	0.002385684777810371	0.0025703583099073684
189	0.002379365071933274	0.002564257212084043
190	0.002373095324350513	0.0025582025098397215
191	0.0023668748802980525	0.0025521936106138758
192	0.0023607030969632825	0.0025462299325004953
193	0.0023545793432059973	0.002540310904003009
194	0.0023485029992872893	0.002534435963796069
195	0.0023424734566061057	0.0025286045604939332
196	0.0023364901174432015	0.002522816152425276
197	0.0023305523947122577	0.0025170702074141624
198	0.0023246597117179105	0.0025113662025670314
199	0.002318811501920488	0.0025057036240654514
200	0.002313007208707218	0.002500081966964473
201	0.0023072462851697058	0.0024945007349964268
202	0.002301528193887479	0.0024889594403799237
203	0.002295852406717405	0.00248345760363397
204	0.0022902184045887875	0.002477994753396968
205	0.0022846256773039727	0.0024725704262504693
206	0.002279073723344289	0.002467184166547579
207	0.0022735620496811375	0.0024618355262457465
208	0.0022680901715920925	0.002456524064743939
209	0.002262657612481849	0.002451249348723971
210	0.0022572639037078566	0.002446010951995902
211	0.0022519085844105117	0.002440808455347347
212	0.0022465912013477584	0.0024356414463966272
213	0.002241311308733959	0.002430509519449572
214	0.002236068468082926	0.0024254122753599593
215	0.002230862248054952	0.002420349321393356
216	0.002225692224307761	0.002415320271094409
217	0.00222055797935123	0.002410324744157352
218	0.0022154591024057787	0.0024053623662996944
219	0.002210395189264327	0.0024004327691389896
220	0.0022053658421577033	0.0023955355900726095
221	0.0022003706696234076	0.0023906704721604103
222	0.0021954092863776245	0.0023858370640101826
223	0.002190481313190407	0.0023810350196659374
224	0.0021855863767639185	0.002376263998498721
225	0.002180724109613655	0.002371523665100116
226	0.0021758941499525736	0.0023668136891782203
227	0.002171096141578013	0.002362133745456079
228	0.0021663297337613575	0.00235748351357246
229	0.002161594581140351	0.002352862677984998
230	0.002156890343613987	0.0023482709278755368
231	0.0021522166862399067	0.0023437079570577104
232	0.0021475732791342277	0.0023391734638866
233	0.0021429597973737476	0.0023346671511705218
234	0.002138375920900438	0.0023301887260847956
235	0.002133821334428189	0.0023257379000875297
236	0.0021292957273517134	0.002321314388837282
237	0.0021247987936575865	0.0023169179121126223
238	0.002120330231837324	0.0023125481937335338
239	0.0021158897448024776	0.0023082049614845538
240	0.002111477039801671	0.0023038879470397206
241	0.002107091828339532	0.002299596885889172
242	0.0021027338260974702	0.0022953315172674262
243	0.002098402752856252	0.0022910915840832933
244	0.0020940983324203126	0.0022868768328513584
245	0.0020898202925437874	0.0022826870136250315
246	0.0020855683648581744	0.002278521879931135
247	0.0020813422848016327	0.002274381188705948
248	0.0020771417915498363	0.0022702647002327252
249	0.00207296662794836	0.002266172178080652
250	0.0020688165404465528	0.0022621033890451977
251	0.0020646912790328693	0.0022580581030898455
252	0.002060590597171604	0.0022540360932891503
253	0.0020565142517410076	0.002250037135773169
254	0.002052462002972745	0.002246061009673149
255	0.002048433614392658	0.0022421074970684907
256	0.002044428852762802	0.0022381763829350276
