ampl.tab 1 2
I	p	tilteddistribution
77	0.002120555433415493	0.0026587493740640026
78	0.002093368825294781	0.0026284930844072546
79	0.0020668704857340877	0.0025989551841051057
80	0.0020410346046624115	0.0025701099116011124
81	0.0020158366465801592	0.0025419327336832715
82	0.001991253272841377	0.0025144002729059482
83	0.0019672622695541316	0.00248749024007113
84	0.0019438424806308679	0.002461181371314933
85	0.0019209737455646225	0.002435453369455247
86	0.0018986368415464293	0.0024102868493137033
87	0.0018768134295746313	0.0023856632867478252
88	0.001855486004238556	0.0023615649711346194
89	0.0018346378468875608	0.0023379749610473095
90	0.0018142529819221436	0.0023148770428670306
91	0.0017943161359669554	0.002292255692068284
92	0.0017748126997064447	0.002270096036906796
93	0.0017557286921827198	0.0022483838242253174
94	0.001737050727372265	0.002227105387098255
95	0.0017187659828736097	0.002206247614103977
96	0.0017008621705520094	0.0021857979201966725
97	0.001683327508999927	0.002165744219463776
98	0.0016661506976836011	0.0021460749003902073
99	0.0016493208926564942	0.0021267788042846443
100	0.0016328276837299293	0.0021078452067954463
101	0.00161666107299993	0.002089263800858986
102	0.0016008114546371855	0.002071024678077237
103	0.0015852695958543	0.0020531183066595762
104	0.001570026618971086	0.002035535508529141
105	0.0015550739845046947	0.0020182674415268062
106	0.0015404034752169143	0.002001305586527274
107	0.0015260071810560085	0.0019846417260721873
108	0.0015118774849351196	0.001968267908376729
109	0.001498007049293513	0.001952176429763774
110	0.0014843888033908446	0.0019363597767818952
111	0.0014710159312882245	0.001920810934912526
112	0.001457881860473151	0.001905523111647553
113	0.0014449802510884328	0.0018904898757159713
114	0.001432304985728008	0.0018757045164068992
115	0.0014198501597651558	0.0018611608768186203
116	0.0014076100721809733	0.0018468529734561065
117	0.0013955792168631874	0.0018327750093211055
118	0.0013837522743473977	0.0018189214323427103
119	0.0013721241039747303	0.0018052868268866305
120	0.0013606897364416076	0.0017918659522253527
121	0.0013494443667189497	0.0017786537320152577
122	0.001338383347319614	0.0017656452433859181
123	0.0013275021818942515	0.0017528357083662653
124	0.0013167965191370396	0.0017402204908924647
125	0.0013062621469839433	0.0017277951002516124
126	0.0012958949870872454	0.001715555196800022
127	0.0012856910895511252	0.0017034965920986378
128	0.001275646627914007	0.0016916152382591611
129	0.0012657578943642861	0.0016799072099603052
130	0.0012560212951768686	0.001668368689192819
131	0.0012464333463587246	0.0016569959598801542
132	0.0012369906694923707	0.0016457854101837453
133	0.001227689987766864	0.0016347335344054266
134	0.0012185281221865144	0.0016238369283227971
135	0.0012095019879480957	0.0016130922781427512
136	0.0012006085909778892	0.0016024963493808735
137	0.0011918450246203862	0.0015920459842254091
138	0.0011832084664709632	0.0015817381119945754
139	0.0011746961753452728	0.001571569769437784
140	0.0011663054883785209	0.0015615381879785486
141	0.0011580338182481766	0.001551640623304154
142	0.0011498786505140346	0.0015418742501439476
143	0.0011418375410698805	0.0015322364352038673
144	0.0011339081137013397	0.0015227246279542368
145	0.0011260880577447787	0.0015133363431737653
146	0.0011183751258424172	0.001504069146195406
147	0.0011107671317890674	0.001494920648845517
148	0.0011032619484661684	0.0014858885200655313
149	0.0010958575058590129	0.0014769705102666499
150	0.0010885517891532862	0.0014681644775836687
151	0.0010813428369072378	0.0014594683890117896
152	0.001074228739296006	0.0014508802682835062
153	0.0010672076364247904	0.001442398104603903
154	0.0010602777167077464	0.0014340198116046666
155	0.0010534372153096318	0.0014257433078364615
156	0.0010466844126473904	0.0014175666401757502
157	0.0010400176329489995	0.0014094880210623272
158	0.0010334352428670438	0.0014015057514261686
159	0.0010269356501446097	0.0013936181016094644
160	0.0010205173023312057	0.0013858232639005835
161	0.0010141786855465398	0.0013781194323137756
162	0.0010079183232900796	0.0013705049398812805
163	0.0010017347752944352	0.0013629783010870877
164	0.0009956266364206886	0.00135553813360811
165	0.0009895925355938966	0.0013481841958921602
166	0.0009836311347770658	0.001340912799542318
167	0.0009777411279819936	0.001333722711459899
168	0.0009719212403154339	0.0013266129384252414
169	0.0009661702270591297	0.0013195829040723468
170	0.0009604868727823112	0.0013126322330874673
171	0.0009548699904853386	0.0013057586742236554
172	0.0009493184207732147	0.001298959830349966
173	0.0009438310310577625	0.0012922343652695919
174	0.0009384067147873156	0.0012855816611355984
175	0.0009330443907028167	0.0012790008350444966
176	0.000927743002119278	0.0012724906979079552
177	0.0009225015162315984	0.001266050160428578
178	0.0009173189234437804	0.0012596778515079848
179	0.0009121942367206309	0.0012533718155553974
180	0.0009071264909610718	0.0012471307917137598
181	0.000902114742392226	0.0012409559031457264
182	0.0008971580679834777	0.0012348492164497335
183	0.0008922555648797427	0.001228803822630361
184	0.0008874063498532223	0.0012228161176413112
185	0.0008826095587729347	0.0012168893797887504
186	0.0008778643460913599	0.0012110263033904007
187	0.0008731698843475557	0.0012052209898949426
188	0.0008685253636861325	0.0011994721304906951
189	0.0008639299913914969	0.0011937810026165598
190	0.0008593829914368048	0.0011881484702622328
191	0.0008548836040470834	0.0011825730700793216
192	0.0008504310852760047	0.0011770508043594217
193	0.0008460247065958182	0.0011715808382540785
194	0.0008416637544999635	0.0011661642242366574
195	0.0008373475301179125	0.0011608013317821642
196	0.0008330753488418006	0.0011554913477195288
197	0.000828846539964431	0.0011502322821208193
198	0.0008246604463282471	0.0011450222302692838
199	0.0008205164239848891	0.001139860381110869
200	0.0008164138418649647	0.0011347467048247897
201	0.0008123520814576762	0.0011296813601848908
202	0.000808330536499965	0.0011246641567466697
203	0.0008043486126748419	0.0011196937860235693
204	0.0008004057273185927	0.001114769010033658
205	0.0007965013091365508	0.0011098895723612888
206	0.00079263479792715	0.0011050548446689492
207	0.0007888056443139754	0.0011002642083808715
208	0.000785013309485543	0.0010955170550704762
209	0.0007812572649425498	0.0010908127872803022
210	0.0007775369922523473	0.0010861508195121514
211	0.0007738519828103931	0.0010815305791199205
212	0.0007702017376084571	0.0010769515068876792
213	0.0007665857670093565	0.0010724130571351915
214	0.0007630035905280043	0.0010679146971983812
215	0.0007594547366185717	0.0010634559060450893
216	0.0007559387424675598	0.0010590361716480326
217	0.0007524551537925941	0.0010546549867394308
218	0.0007490035246467565	0.0010503118431015393
219	0.0007455834172282782	0.0010460062259797364
220	0.0007421944016954223	0.0010417376119864516
221	0.0007388360559863933	0.0010375054728624508
222	0.0007355079656441122	0.0010333092779337232
223	0.0007322097236457082	0.0010291484689808855
224	0.0007289409302365755	0.0010250223779325613
225	0.0007257011927688574	0.0010209301581765827
226	0.0007224901255442164	0.0010168710436425038
227	0.0007193073496607618	0.001012844998269691
228	0.000716152492864004	0.0010088527722045722
229	0.0007130251894017158	0.001004895207471033
230	0.0007099250798825779	0.0010009723230417534
231	0.0007068518111384975	0.0009970821187337687
232	0.0007038050360904867	0.0009932224690128205
233	0.0007007844136179954	0.0009893930862141895
234	0.0006977896084315937	0.0009855927283250795
235	0.0006948202909489061	0.0009818203125066239
236	0.0006918761371736988	0.0009780774949607848
237	0.0006889568285780291	0.0009743670396619637
238	0.0006860620519873651	0.0009706885622169356
239	0.0006831914994685895	0.0009670399845733671
240	0.0006803448682208038	0.0009634202219799807
241	0.0006775218604688503	0.0009598288284304751
242	0.0006747221833594748	0.0009562652541338936
243	0.0006719455488600532	0.0009527289297426762
244	0.000669191673659807	0.0009492195302185404
245	0.0006664602790734406	0.0009457369132390063
246	0.0006637510909471258	0.0009422809153119297
247	0.0006610638395667729	0.0009388512010486322
248	0.0006583982595685198	0.0009354470651205379
249	0.0006557540898513771	0.0009320675507161028
250	0.0006531310734919717	0.0009287134846682355
251	0.0006505289576613264	0.0009253858475435244
252	0.0006479474935436227	0.000922087295919481
253	0.000645386436256889	0.0009188096570220424
254	0.0006428455447755626	0.0009155449178245481
255	0.0006403245818548742	0.0009123326673517107
256	0.0006378233139570036	0.0009091216692729166
